"/屈服强度","/时间","/温度","1050℃+150MPa蠕变条件/相对时间","1150℃+100MPa蠕变条件/相对时间","_id","Al","B","C","Co","Cr","Fe","Gr","Hf","Mn","Mo","N","Nb","Nb+Ta","Ni","Re","Ru","Si","Ta","Ti","W","Y","Zr","冷挤压/冷挤压壁厚尺寸","力学性能/应变率","加压/压强","加热/温度","变形测试/屈服强度","变形测试/温度","变形测试/等效压力","变形测试/饱和压力","固溶处理/时间","固溶处理/温度","备注","应变/临界应变","应变/应变温度","应变测试/冲击速率","应变测试/时间","拉伸实验/温度","拉伸实验/载荷强度","摘录出处","数据DOI","数据审核者","数据来源方式","数据生产者","数据采集时间","时效/时效时间","时效/时效温度","时效处理/时间","时效处理/温度","材料牌号","样品中位置/样品中位置","样品尺寸/d1","样品尺寸/d4","样品尺寸/d5","样品尺寸/样品d0","模锻/模锻","渗氮/合金中的含氮量","炉冷/温度","热处理/应变温度","热挤压/热挤压温度","真应变/真应变","退火/退火时间","退火/退火温度","锯齿/锯齿类型","锻造/锻造温度"
,,,,,"ObjectId(""5b4c908be6b1a81674aab3f1"")","0.4","0.002","0.02wt.%",,"17.35","17",,,,"2.8",,,"5.3","Bal",,,,,"0.85",,,,,"19.2946Hz",,,,,,,,,"",,,"5.36mm/sec","0.26198s",,,"Antolovich B, Evans M. Predicting grain size evolution of UDIMET alloy 718 during the"" cogging"" process through the use of numerical analysis[C]//Ninth International Symposium on Superalloys. 2000: 39-47.","10.11961/mater0203.MGI.20171221.ds.0080","尹海清","摘录","张桐","2018-01-09",,,,,"UDIMET alloy 718","半径中心 ","3.18mm","15.88mm","6.35mm","9.53mm","",,,,,,,,,
,,,,,"ObjectId(""5b4c9090e6b1a81674aab3f3"")","0.4","0.002","0.02wt.%",,"17.35","17",,,,"2.8",,,"5.3","Bal",,,,,"0.85",,,,,"11.4073Hz",,,,,,,,,"",,,"5.30mm/sec","0.219802s",,,"Antolovich B, Evans M. Predicting grain size evolution of UDIMET alloy 718 during the"" cogging"" process through the use of numerical analysis[C]//Ninth International Symposium on Superalloys. 2000: 39-47.","10.11961/mater0203.MGI.20171221.ds.0080","尹海清","摘录","张桐","2018-01-09",,,,,"UDIMET alloy 718","半径中心 ","3.18mm","15.88mm","6.35mm","9.53mm","",,,,,,,,,
,,,,,"ObjectId(""5b4c9095e6b1a81674aab3f5"")","0.4","0.002","0.02wt.%",,"17.35","17",,,,"2.8",,,"5.3","Bal",,,,,"0.85",,,,,"10.3817Hz",,,,,,,,,"",,,"5.31mm/sec","0.219802s",,,"Antolovich B, Evans M. Predicting grain size evolution of UDIMET alloy 718 during the"" cogging"" process through the use of numerical analysis[C]//Ninth International Symposium on Superalloys. 2000: 39-47.","10.11961/mater0203.MGI.20171221.ds.0080","尹海清","摘录","张桐","2018-01-09",,,,,"UDIMET alloy 718","半径中心 ","3.18mm","15.88mm","6.35mm","9.53mm","",,,,,,,,,
,,,,,"ObjectId(""5b4c909ae6b1a81674aab3f7"")","0.4","0.002","0.02wt.%",,"17.35","17",,,,"2.8",,,"5.3","Bal",,,,,"0.85",,,,,"0.882457Hz",,,,,,,,,"",,,"5.14mm/sec","0.0487129s",,,"Antolovich B, Evans M. Predicting grain size evolution of UDIMET alloy 718 during the"" cogging"" process through the use of numerical analysis[C]//Ninth International Symposium on Superalloys. 2000: 39-47.","10.11961/mater0203.MGI.20171221.ds.0080","尹海清","摘录","张桐","2018-01-09",,,,,"UDIMET alloy 718","边缘 ","3.18mm","15.88mm","6.35mm","9.53mm","",,,,,,,,,
,,,,,"ObjectId(""5b4c909fe6b1a81674aab3f9"")","0.4","0.002","0.02wt.%",,"17.35","17",,,,"2.8",,,"5.3","Bal",,,,,"0.85",,,,,"12.9522Hz",,,,,,,,,"",,,"5.33mm/sec","0.231089s",,,"Antolovich B, Evans M. Predicting grain size evolution of UDIMET alloy 718 during the"" cogging"" process through the use of numerical analysis[C]//Ninth International Symposium on Superalloys. 2000: 39-47.","10.11961/mater0203.MGI.20171221.ds.0080","尹海清","摘录","张桐","2018-01-09",,,,,"UDIMET alloy 718","半径中心 ","3.18mm","15.88mm","6.35mm","9.53mm","",,,,,,,,,
,,,,,"ObjectId(""5b4c90a3e6b1a81674aab3fb"")","0.4","0.002","0.02wt.%",,"17.35","17",,,,"2.8",,,"5.3","Bal",,,,,"0.85",,,,,"0.876703Hz",,,,,,,,,"",,,"5.13mm/sec","0.0386139s",,,"Antolovich B, Evans M. Predicting grain size evolution of UDIMET alloy 718 during the"" cogging"" process through the use of numerical analysis[C]//Ninth International Symposium on Superalloys. 2000: 39-47.","10.11961/mater0203.MGI.20171221.ds.0080","尹海清","摘录","张桐","2018-01-09",,,,,"UDIMET alloy 718","边缘 ","3.18mm","15.88mm","6.35mm","9.53mm","",,,,,,,,,
,,,,,"ObjectId(""5b4c90a8e6b1a81674aab3fd"")","0.4","0.002","0.02wt.%",,"17.35","17",,,,"2.8",,,"5.3","Bal",,,,,"0.85",,,,,"16.3825Hz",,,,,,,,,"",,,"5.35mm/sec","0.251287s",,,"Antolovich B, Evans M. Predicting grain size evolution of UDIMET alloy 718 during the"" cogging"" process through the use of numerical analysis[C]//Ninth International Symposium on Superalloys. 2000: 39-47.","10.11961/mater0203.MGI.20171221.ds.0080","尹海清","摘录","张桐","2018-01-09",,,,,"UDIMET alloy 718","半径中心 ","3.18mm","15.88mm","6.35mm","9.53mm","",,,,,,,,,
,,,,,"ObjectId(""5b4c90ade6b1a81674aab3ff"")","0.4","0.002","0.02wt.%",,"17.35","17",,,,"2.8",,,"5.3","Bal",,,,,"0.85",,,,,"9.69214Hz",,,,,,,,,"",,,"5.29mm/sec","0.209703s",,,"Antolovich B, Evans M. Predicting grain size evolution of UDIMET alloy 718 during the"" cogging"" process through the use of numerical analysis[C]//Ninth International Symposium on Superalloys. 2000: 39-47.","10.11961/mater0203.MGI.20171221.ds.0080","尹海清","摘录","张桐","2018-01-09",,,,,"UDIMET alloy 718","半径中心 ","3.18mm","15.88mm","6.35mm","9.53mm","",,,,,,,,,
,,,,,"ObjectId(""5b4c90b2e6b1a81674aab401"")","0.4","0.002","0.02wt.%",,"17.35","17",,,,"2.8",,,"5.3","Bal",,,,,"0.85",,,,,"20.8337Hz",,,,,,,,,"",,,"5.37mm/sec","0.263168s",,,"Antolovich B, Evans M. Predicting grain size evolution of UDIMET alloy 718 during the"" cogging"" process through the use of numerical analysis[C]//Ninth International Symposium on Superalloys. 2000: 39-47.","10.11961/mater0203.MGI.20171221.ds.0080","尹海清","摘录","张桐","2018-01-09",,,,,"UDIMET alloy 718","半径中心 ","3.18mm","15.88mm","6.35mm","9.53mm","",,,,,,,,,
,,,,,"ObjectId(""5b4c90b8e6b1a81674aab403"")","0.4","0.002","0.02wt.%",,"17.35","17",,,,"2.8",,,"5.3","Bal",,,,,"0.85",,,,,"0.523314Hz",,,,,,,,,"",,,"5.11mm/sec","0.0184158s",,,"Antolovich B, Evans M. Predicting grain size evolution of UDIMET alloy 718 during the"" cogging"" process through the use of numerical analysis[C]//Ninth International Symposium on Superalloys. 2000: 39-47.","10.11961/mater0203.MGI.20171221.ds.0080","尹海清","摘录","张桐","2018-01-09",,,,,"UDIMET alloy 718","边缘 ","3.18mm","15.88mm","6.35mm","9.53mm","",,,,,,,,,
,,,,,"ObjectId(""5b4c90c1e6b1a81674aab405"")","0.4","0.002","0.02wt.%",,"17.35","17",,,,"2.8",,,"5.3","Bal",,,,,"0.85",,,,,"3.29288Hz",,,,,,,,,"",,,"5.16mm/sec","0.0790099s",,,"Antolovich B, Evans M. Predicting grain size evolution of UDIMET alloy 718 during the"" cogging"" process through the use of numerical analysis[C]//Ninth International Symposium on Superalloys. 2000: 39-47.","10.11961/mater0203.MGI.20171221.ds.0080","尹海清","摘录","张桐","2018-01-09",,,,,"UDIMET alloy 718","半径中心 ","3.18mm","15.88mm","6.35mm","9.53mm","",,,,,,,,,
,,,,,"ObjectId(""5b4c90c6e6b1a81674aab407"")","0.4","0.002","0.02wt.%",,"17.35","17",,,,"2.8",,,"5.3","Bal",,,,,"0.85",,,,,"8.82593Hz",,,,,,,,,"",,,"5.27mm/sec","0.189505s",,,"Antolovich B, Evans M. Predicting grain size evolution of UDIMET alloy 718 during the"" cogging"" process through the use of numerical analysis[C]//Ninth International Symposium on Superalloys. 2000: 39-47.","10.11961/mater0203.MGI.20171221.ds.0080","尹海清","摘录","张桐","2018-01-09",,,,,"UDIMET alloy 718","半径中心 ","3.18mm","15.88mm","6.35mm","9.53mm","",,,,,,,,,
,,,,,"ObjectId(""5b4c90cbe6b1a81674aab409"")","0.4","0.002","0.02wt.%",,"17.35","17",,,,"2.8",,,"5.3","Bal",,,,,"0.85",,,,,"3.81687Hz",,,,,,,,,"",,,"5.18mm/sec","0.0986139s",,,"Antolovich B, Evans M. Predicting grain size evolution of UDIMET alloy 718 during the"" cogging"" process through the use of numerical analysis[C]//Ninth International Symposium on Superalloys. 2000: 39-47.","10.11961/mater0203.MGI.20171221.ds.0080","尹海清","摘录","张桐","2018-01-09",,,,,"UDIMET alloy 718","半径中心 ","3.18mm","15.88mm","6.35mm","9.53mm","",,,,,,,,,
,,,,,"ObjectId(""5b4c90d0e6b1a81674aab40b"")","0.4","0.002","0.02wt.%",,"17.35","17",,,,"2.8",,,"5.3","Bal",,,,,"0.85",,,,,"6.23915Hz",,,,,,,,,"",,,"5.23mm/sec","0.149703s",,,"Antolovich B, Evans M. Predicting grain size evolution of UDIMET alloy 718 during the"" cogging"" process through the use of numerical analysis[C]//Ninth International Symposium on Superalloys. 2000: 39-47.","10.11961/mater0203.MGI.20171221.ds.0080","尹海清","摘录","张桐","2018-01-09",,,,,"UDIMET alloy 718","半径中心 ","3.18mm","15.88mm","6.35mm","9.53mm","",,,,,,,,,
,,,,,"ObjectId(""5b4c90d5e6b1a81674aab40d"")","0.4","0.002","0.02wt.%",,"17.35","17",,,,"2.8",,,"5.3","Bal",,,,,"0.85",,,,,"3.82263Hz",,,,,,,,,"",,,"5.19mm/sec","0.108713s",,,"Antolovich B, Evans M. Predicting grain size evolution of UDIMET alloy 718 during the"" cogging"" process through the use of numerical analysis[C]//Ninth International Symposium on Superalloys. 2000: 39-47.","10.11961/mater0203.MGI.20171221.ds.0080","尹海清","摘录","张桐","2018-01-09",,,,,"UDIMET alloy 718","半径中心 ","3.18mm","15.88mm","6.35mm","9.53mm","",,,,,,,,,
,,,,,"ObjectId(""5b4c90dae6b1a81674aab40f"")","0.4","0.002","0.02wt.%",,"17.35","17",,,,"2.8",,,"5.3","Bal",,,,,"0.85",,,,,"4.51282Hz",,,,,,,,,"",,,"5.20mm/sec","0.12s",,,"Antolovich B, Evans M. Predicting grain size evolution of UDIMET alloy 718 during the"" cogging"" process through the use of numerical analysis[C]//Ninth International Symposium on Superalloys. 2000: 39-47.","10.11961/mater0203.MGI.20171221.ds.0080","尹海清","摘录","张桐","2018-01-09",,,,,"UDIMET alloy 718","半径中心 ","3.18mm","15.88mm","6.35mm","9.53mm","",,,,,,,,,
,,,,,"ObjectId(""5b4c90dfe6b1a81674aab411"")","0.4","0.002","0.02wt.%",,"17.35","17",,,,"2.8",,,"5.3","Bal",,,,,"0.85",,,,,"8.13641Hz",,,,,,,,,"",,,"5.26mm/sec","0.179406s",,,"Antolovich B, Evans M. Predicting grain size evolution of UDIMET alloy 718 during the"" cogging"" process through the use of numerical analysis[C]//Ninth International Symposium on Superalloys. 2000: 39-47.","10.11961/mater0203.MGI.20171221.ds.0080","尹海清","摘录","张桐","2018-01-09",,,,,"UDIMET alloy 718","半径中心 ","3.18mm","15.88mm","6.35mm","9.53mm","",,,,,,,,,
,,,,,"ObjectId(""5b4c90e4e6b1a81674aab413"")","0.4","0.002","0.02wt.%",,"17.35","17",,,,"2.8",,,"5.3","Bal",,,,,"0.85",,,,,"2.60337Hz",,,,,,,,,"",,,"5.15mm/sec","0.0689109s",,,"Antolovich B, Evans M. Predicting grain size evolution of UDIMET alloy 718 during the"" cogging"" process through the use of numerical analysis[C]//Ninth International Symposium on Superalloys. 2000: 39-47.","10.11961/mater0203.MGI.20171221.ds.0080","尹海清","摘录","张桐","2018-01-09",,,,,"UDIMET alloy 718","半径中心 ","3.18mm","15.88mm","6.35mm","9.53mm","",,,,,,,,,
,,,,,"ObjectId(""5b4c90e9e6b1a81674aab415"")","0.4","0.002","0.02wt.%",,"17.35","17",,,,"2.8",,,"5.3","Bal",,,,,"0.85",,,,,"5.72057Hz",,,,,,,,,"",,,"5.22mm/sec","0.139604s",,,"Antolovich B, Evans M. Predicting grain size evolution of UDIMET alloy 718 during the"" cogging"" process through the use of numerical analysis[C]//Ninth International Symposium on Superalloys. 2000: 39-47.","10.11961/mater0203.MGI.20171221.ds.0080","尹海清","摘录","张桐","2018-01-09",,,,,"UDIMET alloy 718","半径中心 ","3.18mm","15.88mm","6.35mm","9.53mm","",,,,,,,,,
,,,,,"ObjectId(""5b4c90eee6b1a81674aab417"")","0.4","0.002","0.02wt.%",,"17.35","17",,,,"2.8",,,"5.3","Bal",,,,,"0.85",,,,,"9.51544Hz",,,,,,,,,"",,,"5.28mm/sec","0.199604s",,,"Antolovich B, Evans M. Predicting grain size evolution of UDIMET alloy 718 during the"" cogging"" process through the use of numerical analysis[C]//Ninth International Symposium on Superalloys. 2000: 39-47.","10.11961/mater0203.MGI.20171221.ds.0080","尹海清","摘录","张桐","2018-01-09",,,,,"UDIMET alloy 718","半径中心 ","3.18mm","15.88mm","6.35mm","9.53mm","",,,,,,,,,
,,,,,"ObjectId(""5b4c90f3e6b1a81674aab419"")","0.4","0.002","0.02wt.%",,"17.35","17",,,,"2.8",,,"5.3","Bal",,,,,"0.85",,,,,"6.75738Hz",,,,,,,,,"",,,"5.24mm/sec","0.159208s",,,"Antolovich B, Evans M. Predicting grain size evolution of UDIMET alloy 718 during the"" cogging"" process through the use of numerical analysis[C]//Ninth International Symposium on Superalloys. 2000: 39-47.","10.11961/mater0203.MGI.20171221.ds.0080","尹海清","摘录","张桐","2018-01-09",,,,,"UDIMET alloy 718","半径中心 ","3.18mm","15.88mm","6.35mm","9.53mm","",,,,,,,,,
,,,,,"ObjectId(""5b4c90f7e6b1a81674aab41b"")","0.4","0.002","0.02wt.%",,"17.35","17",,,,"2.8",,,"5.3","Bal",,,,,"0.85",,,,,"5.202Hz",,,,,,,,,"",,,"5.21mm/sec","0.129505s",,,"Antolovich B, Evans M. Predicting grain size evolution of UDIMET alloy 718 during the"" cogging"" process through the use of numerical analysis[C]//Ninth International Symposium on Superalloys. 2000: 39-47.","10.11961/mater0203.MGI.20171221.ds.0080","尹海清","摘录","张桐","2018-01-09",,,,,"UDIMET alloy 718","半径中心 ","3.18mm","15.88mm","6.35mm","9.53mm","",,,,,,,,,
,,,,,"ObjectId(""5b4c90fce6b1a81674aab41d"")","0.4","0.002","0.02wt.%",,"17.35","17",,,,"2.8",,,"5.3","Bal",,,,,"0.85",,,,,"3.1277Hz",,,,,,,,,"",,,"5.17mm/sec","0.0891089s",,,"Antolovich B, Evans M. Predicting grain size evolution of UDIMET alloy 718 during the"" cogging"" process through the use of numerical analysis[C]//Ninth International Symposium on Superalloys. 2000: 39-47.","10.11961/mater0203.MGI.20171221.ds.0080","尹海清","摘录","张桐","2018-01-09",,,,,"UDIMET alloy 718","半径中心 ","3.18mm","15.88mm","6.35mm","9.53mm","",,,,,,,,,
,,,,,"ObjectId(""5b4c9101e6b1a81674aab41f"")","0.4","0.002","0.02wt.%",,"17.35","17",,,,"2.8",,,"5.3","Bal",,,,,"0.85",,,,,"2.76889Hz",,,,,,,,,"",,,"5.14mm/sec","0.0594059s",,,"Antolovich B, Evans M. Predicting grain size evolution of UDIMET alloy 718 during the"" cogging"" process through the use of numerical analysis[C]//Ninth International Symposium on Superalloys. 2000: 39-47.","10.11961/mater0203.MGI.20171221.ds.0080","尹海清","摘录","张桐","2018-01-09",,,,,"UDIMET alloy 718","半径中心 ","3.18mm","15.88mm","6.35mm","9.53mm","",,,,,,,,,
,,,,,"ObjectId(""5b4c9106e6b1a81674aab421"")","0.4","0.002","0.02wt.%",,"17.35","17",,,,"2.8",,,"5.3","Bal",,,,,"0.85",,,,,"7.10536Hz",,,,,,,,,"",,,"5.25mm/sec","0.169901s",,,"Antolovich B, Evans M. Predicting grain size evolution of UDIMET alloy 718 during the"" cogging"" process through the use of numerical analysis[C]//Ninth International Symposium on Superalloys. 2000: 39-47.","10.11961/mater0203.MGI.20171221.ds.0080","尹海清","摘录","张桐","2018-01-09",,,,,"UDIMET alloy 718","半径中心 ","3.18mm","15.88mm","6.35mm","9.53mm","",,,,,,,,,
,,,,,"ObjectId(""5b4c9110e6b1a81674aab423"")","0.4","0.002","0.02wt.%",,"17.35","17",,,,"2.8",,,"5.3","Bal",,,,,"0.85",,,,,"31.0708Hz",,,,,,,,,"",,,"5.08mm/sec","0.229307s",,,"Antolovich B, Evans M. Predicting grain size evolution of UDIMET alloy 718 during the"" cogging"" process through the use of numerical analysis[C]//Ninth International Symposium on Superalloys. 2000: 39-47.","10.11961/mater0203.MGI.20171221.ds.0080","尹海清","摘录","张桐","2018-01-09",,,,,"UDIMET alloy 718","中心 ","3.18mm","15.88mm","6.35mm","9.53mm","",,,,,,,,,
,,,,,"ObjectId(""5b4c9115e6b1a81674aab425"")","0.4","0.002","0.02wt.%",,"17.35","17",,,,"2.8",,,"5.3","Bal",,,,,"0.85",,,,,"40.1428Hz",,,,,,,,,"",,,"5.08mm/sec","0.250693s",,,"Antolovich B, Evans M. Predicting grain size evolution of UDIMET alloy 718 during the"" cogging"" process through the use of numerical analysis[C]//Ninth International Symposium on Superalloys. 2000: 39-47.","10.11961/mater0203.MGI.20171221.ds.0080","尹海清","摘录","张桐","2018-01-09",,,,,"UDIMET alloy 718","中心 ","3.18mm","15.88mm","6.35mm","9.53mm","",,,,,,,,,
,,,,,"ObjectId(""5b4c911ae6b1a81674aab427"")","0.4","0.002","0.02wt.%",,"17.35","17",,,,"2.8",,,"5.3","Bal",,,,,"0.85",,,,,"0.517898Hz",,,,,,,,,"",,,"5.09mm/sec","0.00891089s",,,"Antolovich B, Evans M. Predicting grain size evolution of UDIMET alloy 718 during the"" cogging"" process through the use of numerical analysis[C]//Ninth International Symposium on Superalloys. 2000: 39-47.","10.11961/mater0203.MGI.20171221.ds.0080","尹海清","摘录","张桐","2018-01-09",,,,,"UDIMET alloy 718","半径中心 ","3.18mm","15.88mm","6.35mm","9.53mm","",,,,,,,,,
,,,,,"ObjectId(""5b4c911fe6b1a81674aab429"")","0.4","0.002","0.02wt.%",,"17.35","17",,,,"2.8",,,"5.3","Bal",,,,,"0.85",,,,,"26.7862Hz",,,,,,,,,"",,,"5.08mm/sec","0.209703s",,,"Antolovich B, Evans M. Predicting grain size evolution of UDIMET alloy 718 during the"" cogging"" process through the use of numerical analysis[C]//Ninth International Symposium on Superalloys. 2000: 39-47.","10.11961/mater0203.MGI.20171221.ds.0080","尹海清","摘录","张桐","2018-01-09",,,,,"UDIMET alloy 718","中心 ","3.18mm","15.88mm","6.35mm","9.53mm","",,,,,,,,,
,,,,,"ObjectId(""5b4c9123e6b1a81674aab42b"")","0.4","0.002","0.02wt.%",,"17.35","17",,,,"2.8",,,"5.3","Bal",,,,,"0.85",,,,,"1.20741Hz",,,,,,,,,"",,,"5.10mm/sec","0.0190099s",,,"Antolovich B, Evans M. Predicting grain size evolution of UDIMET alloy 718 during the"" cogging"" process through the use of numerical analysis[C]//Ninth International Symposium on Superalloys. 2000: 39-47.","10.11961/mater0203.MGI.20171221.ds.0080","尹海清","摘录","张桐","2018-01-09",,,,,"UDIMET alloy 718","半径中心 ","3.18mm","15.88mm","6.35mm","9.53mm","",,,,,,,,,
,,,,,"ObjectId(""5b4c9128e6b1a81674aab42d"")","0.4","0.002","0.02wt.%",,"17.35","17",,,,"2.8",,,"5.3","Bal",,,,,"0.85",,,,,"2.07938Hz",,,,,,,,,"",,,"5.13mm/sec","0.0493069s",,,"Antolovich B, Evans M. Predicting grain size evolution of UDIMET alloy 718 during the"" cogging"" process through the use of numerical analysis[C]//Ninth International Symposium on Superalloys. 2000: 39-47.","10.11961/mater0203.MGI.20171221.ds.0080","尹海清","摘录","张桐","2018-01-09",,,,,"UDIMET alloy 718","半径中心 ","3.18mm","15.88mm","6.35mm","9.53mm","",,,,,,,,,
,,,,,"ObjectId(""5b4c912de6b1a81674aab42f"")","0.4","0.002","0.02wt.%",,"17.35","17",,,,"2.8",,,"5.3","Bal",,,,,"0.85",,,,,"28.1591Hz",,,,,,,,,"",,,"5.08mm/sec","0.219208s",,,"Antolovich B, Evans M. Predicting grain size evolution of UDIMET alloy 718 during the"" cogging"" process through the use of numerical analysis[C]//Ninth International Symposium on Superalloys. 2000: 39-47.","10.11961/mater0203.MGI.20171221.ds.0080","尹海清","摘录","张桐","2018-01-09",,,,,"UDIMET alloy 718","中心 ","3.18mm","15.88mm","6.35mm","9.53mm","",,,,,,,,,
,,,,,"ObjectId(""5b4c9137e6b1a81674aab433"")","0.4","0.002","0.02wt.%",,"17.35","17",,,,"2.8",,,"5.3","Bal",,,,,"0.85",,,,,"34.4903Hz",,,,,,,,,"",,,"5.08mm/sec","0.230495s",,,"Antolovich B, Evans M. Predicting grain size evolution of UDIMET alloy 718 during the"" cogging"" process through the use of numerical analysis[C]//Ninth International Symposium on Superalloys. 2000: 39-47.","10.11961/mater0203.MGI.20171221.ds.0080","尹海清","摘录","张桐","2018-01-09",,,,,"UDIMET alloy 718","中心 ","3.18mm","15.88mm","6.35mm","9.53mm","",,,,,,,,,
,,,,,"ObjectId(""5b4c913ce6b1a81674aab435"")","0.4","0.002","0.02wt.%",,"17.35","17",,,,"2.8",,,"5.3","Bal",,,,,"0.85",,,,,"1.38445Hz",,,,,,,,,"",,,"5.11mm/sec","0.029703s",,,"Antolovich B, Evans M. Predicting grain size evolution of UDIMET alloy 718 during the"" cogging"" process through the use of numerical analysis[C]//Ninth International Symposium on Superalloys. 2000: 39-47.","10.11961/mater0203.MGI.20171221.ds.0080","尹海清","摘录","张桐","2018-01-09",,,,,"UDIMET alloy 718","半径中心 ","3.18mm","15.88mm","6.35mm","9.53mm","",,,,,,,,,
,,,,,"ObjectId(""5b4c9141e6b1a81674aab437"")","0.4","0.002","0.02wt.%",,"17.35","17",,,,"2.8",,,"5.3","Bal",,,,,"0.85",,,,,"55.5346Hz",,,,,,,,,"",,,"5.08mm/sec","0.263168s",,,"Antolovich B, Evans M. Predicting grain size evolution of UDIMET alloy 718 during the"" cogging"" process through the use of numerical analysis[C]//Ninth International Symposium on Superalloys. 2000: 39-47.","10.11961/mater0203.MGI.20171221.ds.0080","尹海清","摘录","张桐","2018-01-09",,,,,"UDIMET alloy 718","中心 ","3.18mm","15.88mm","6.35mm","9.53mm","",,,,,,,,,
,,,,,"ObjectId(""5b4c9146e6b1a81674aab439"")","0.4","0.002","0.02wt.%",,"17.35","17",,,,"2.8",,,"5.3","Bal",,,,,"0.85",,,,,"34.8383Hz",,,,,,,,,"",,,"5.08mm/sec","0.241188s",,,"Antolovich B, Evans M. Predicting grain size evolution of UDIMET alloy 718 during the"" cogging"" process through the use of numerical analysis[C]//Ninth International Symposium on Superalloys. 2000: 39-47.","10.11961/mater0203.MGI.20171221.ds.0080","尹海清","摘录","张桐","2018-01-09",,,,,"UDIMET alloy 718","中心 ","3.18mm","15.88mm","6.35mm","9.53mm","",,,,,,,,,
,,,,,"ObjectId(""5b4c914be6b1a81674aab43b"")","0.4","0.002","0.02wt.%",,"17.35","17",,,,"2.8",,,"5.3","Bal",,,,,"0.85",,,,,"27.476Hz",,,,,,,,,"",,,"5.08mm/sec","0.220396s",,,"Antolovich B, Evans M. Predicting grain size evolution of UDIMET alloy 718 during the"" cogging"" process through the use of numerical analysis[C]//Ninth International Symposium on Superalloys. 2000: 39-47.","10.11961/mater0203.MGI.20171221.ds.0080","尹海清","摘录","张桐","2018-01-09",,,,,"UDIMET alloy 718","中心 ","3.18mm","15.88mm","6.35mm","9.53mm","",,,,,,,,,
,,,,,"ObjectId(""5b4c914fe6b1a81674aab43d"")","0.4","0.002","0.02wt.%",,"17.35","17",,,,"2.8",,,"5.3","Bal",,,,,"0.85",,,,,"46.4737Hz",,,,,,,,,"",,,"5.08mm/sec","0.261386s",,,"Antolovich B, Evans M. Predicting grain size evolution of UDIMET alloy 718 during the"" cogging"" process through the use of numerical analysis[C]//Ninth International Symposium on Superalloys. 2000: 39-47.","10.11961/mater0203.MGI.20171221.ds.0080","尹海清","摘录","张桐","2018-01-09",,,,,"UDIMET alloy 718","中心 ","3.18mm","15.88mm","6.35mm","9.53mm","",,,,,,,,,
,,,,,"ObjectId(""5b4c9154e6b1a81674aab43f"")","0.4","0.002","0.02wt.%",,"17.35","17",,,,"2.8",,,"5.3","Bal",,,,,"0.85",,,,,"2.07362Hz",,,,,,,,,"",,,"5.12mm/sec","0.0392079s",,,"Antolovich B, Evans M. Predicting grain size evolution of UDIMET alloy 718 during the"" cogging"" process through the use of numerical analysis[C]//Ninth International Symposium on Superalloys. 2000: 39-47.","10.11961/mater0203.MGI.20171221.ds.0080","尹海清","摘录","张桐","2018-01-09",,,,,"UDIMET alloy 718","半径中心 ","3.18mm","15.88mm","6.35mm","9.53mm","",,,,,,,,,
,,,,,"ObjectId(""5b4c915ee6b1a81674aab441"")","0.4","0.002","0.02wt.%",,"17.35","17",,,,"2.8",,,"5.3","Bal",,,,,"0.85",,,,,"11.5038Hz",,,,,,,,,"",,,"5.08mm/sec","0.0891089s",,,"Antolovich B, Evans M. Predicting grain size evolution of UDIMET alloy 718 during the"" cogging"" process through the use of numerical analysis[C]//Ninth International Symposium on Superalloys. 2000: 39-47.","10.11961/mater0203.MGI.20171221.ds.0080","尹海清","摘录","张桐","2018-01-09",,,,,"UDIMET alloy 718","中心 ","3.18mm","15.88mm","6.35mm","9.53mm","",,,,,,,,,
,,,,,"ObjectId(""5b4c9163e6b1a81674aab443"")","0.4","0.002","0.02wt.%",,"17.35","17",,,,"2.8",,,"5.3","Bal",,,,,"0.85",,,,,"8.58052Hz",,,,,,,,,"",,,"5.08mm/sec","0.0588119s",,,"Antolovich B, Evans M. Predicting grain size evolution of UDIMET alloy 718 during the"" cogging"" process through the use of numerical analysis[C]//Ninth International Symposium on Superalloys. 2000: 39-47.","10.11961/mater0203.MGI.20171221.ds.0080","尹海清","摘录","张桐","2018-01-09",,,,,"UDIMET alloy 718","中心 ","3.18mm","15.88mm","6.35mm","9.53mm","",,,,,,,,,
,,,,,"ObjectId(""5b4c9168e6b1a81674aab445"")","0.4","0.002","0.02wt.%",,"17.35","17",,,,"2.8",,,"5.3","Bal",,,,,"0.85",,,,,"23.675Hz",,,,,,,,,"",,,"5.08mm/sec","0.149703s",,,"Antolovich B, Evans M. Predicting grain size evolution of UDIMET alloy 718 during the"" cogging"" process through the use of numerical analysis[C]//Ninth International Symposium on Superalloys. 2000: 39-47.","10.11961/mater0203.MGI.20171221.ds.0080","尹海清","摘录","张桐","2018-01-09",,,,,"UDIMET alloy 718","中心 ","3.18mm","15.88mm","6.35mm","9.53mm","",,,,,,,,,
