"/加工温度(4h于1080℃（1980℉）","/加工温度(4h于1110℃（2030℉）","/油淬)，试样盘尺寸","/油淬与时效)，试样盘尺寸","/空冷)，试样盘尺寸","_id","Al","B","C","Cb","Co","Cr","Fe","Hf","Mn","Mo","N","Nb","Nb+Ta","Ni","Re","Ru","Si","Ta","Ti","W","Y","Zr","一次时效/温度","一次时效及空冷/时间","二次时效/温度","二次时效及空冷/时间","保温/保温时间","保温/固溶时间","保温/拉伸温度","保温/第二次时效温度","冷却/油冷温度","冷却/盐浴温度","冷却/空冷","力学性能/屈服强度","力学性能/极限拉伸强度","力学性能/纵向延伸率","单峰晶粒分布热处理/MA","双峰晶粒分布热处理/DB","固溶/固溶温度","固溶/试样厚度","固溶处理/时间","固溶处理/温度","固溶处理油淬/时间","固溶处理油淬/温度","固溶热处理/加热时间","固溶热处理/加热温度","固溶热处理/升温速度","固溶热处理/炉冷时间","固溶热处理/炉冷温度","固溶热处理/第一次保温时间","固溶热处理/第一次保温温度","固溶热处理/第三次保温时间","固溶热处理/第三次保温温度","固溶热处理/第二次保温时间","固溶热处理/第二次保温温度","固溶热处理/第四次保温时间","固溶热处理/第四次保温温度","均匀化处理/时间","均匀化处理/温度","均匀化退火/均匀化退火时间","均匀化退火/均匀化退火温度","备注","应力破裂测试/温度","拉伸/温度","拉伸实验/温度","拉伸测试/ 温度","拉伸测试/应变速率","拉伸测试/气氛","拉伸测试/气氛压强","拉伸测试/测试温度","拉伸测试/温度","拉伸试验/弹性模量","拉伸试验/晶粒取向（距[001]面）","拉伸试验/晶粒取向（距[011]面）","拉伸试验/温度","摘录出处","数据DOI","数据审核者","数据来源方式","数据生产者","数据采集时间","时效/低温时效温度","时效/拉伸塑形应变","时效/时效时间","时效/时效温度","时效/第一次时效时间","时效/第二次时效温度","时效/高温时效温度","时效1/时效时间","时效1/时效温度","时效2/时效时间","时效2/时效温度","时效处理/时效时间","时效处理/时效温度","时效处理/时间","时效处理/温度","时效处理空冷/时间","时效处理空冷/温度","最小量热等静压制的/试验温度","最终退火/最终退火温度","材料牌号","标准热处理后油淬/时间","油淬/第一次时效温度","油淬/第二次时效时间","测试温度/温度","炉冷/温度","炉冷/第一次时效温度","炉冷/第二次时效时间","烧结/温度","热处理(氩气氛冷却)/烧结时间","热处理(氩气氛冷却)/烧结温度","热处理/固溶温度","热处理/温度","热处理1/冷却速率","热处理1/时间","热处理1/温度","热处理2/冷却速率","热处理2/时间","热处理2/温度","热处理3/冷却速率","热处理3/时间","热处理3/温度","热处理4/冷却速率","热处理4/时间","热处理4/温度","热处理5/时间","热处理5/温度","热处理与测试/保温时间(第一步)","热处理与测试/保温时间(第二步)","热处理与测试/冷却方式(第一步)","热处理与测试/冷却方式(第二步)","热处理与测试/测试温度","热处理与测试/温度(第一步)","热处理与测试/温度(第二步)","热处理后空冷/时间","热处理工艺/一次空冷温度","热处理工艺/二次空冷温度","热处理工艺/冷却时间","热处理工艺/冷去时间","热处理工艺/加热时间","热处理工艺/加热温度","热处理工艺/测试温度","热处理工艺/炉冷温度","热处理工艺/空冷温度","热等静压/压力","热等静压/压强","热等静压/时间","热等静压/温度","热等静压/直径","热等静压制和挤压的/试验温度","热等静压制和锻造的/试验温度","热等静压制的/试验温度","热等静压制的（a）/试验温度","焊前热处理/时间","焊前热处理/温度","空冷/老化时间","空气冷却/空冷","第1步热处理/时间","第1步热处理/温度","第2步热处理/冷却速率","第2步热处理/时间","第2步热处理/温度","第2步热处理/空冷","第3步热处理/时间","第3步热处理/温度","第4步热处理/时间","第4步热处理/温度","第一次热处理/温度","第一次热处理后炉冷/时间","第一次轧制/温度","第二次热处理/升温速率","第二次热处理/温度","第二次热处理后空冷/时间","第二次轧制/温度","等温锻造/变形量","等温锻造/温度","老化/老化温度","蠕变测试/测试温度","试样置于高温/放置温度","轧制/轧制厚度","轧制/轧制温度","铸锭/铸锭直径","铸锭/铸锭重量","锻造/试样厚度","锻造/锻造厚度减少量","锻造和锻轧的/试验温度","锻造（空冷）/锻造温度"
,,,,,"ObjectId(""5b4d1f81e6b1a819a85d8a0f"")",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"245.76Mpa",,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,"Carlson D M. P/M AF115 Dual Property Disk Process Development[C]// Superalloys. 1980:501-511.","10.11961/mater0203.MGI.20171221.ds.0045","尹海清","摘录","张凯琦","2018-01-08",,,"1614h","760℃",,,,,,,,,,,,,,,,"AF115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100Mpa","4h","1190℃","150mm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2英寸","32%",,"2100℃"
,,,,,"ObjectId(""5b4d1f86e6b1a819a85d8a11"")",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"243.66Mpa",,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,"Carlson D M. P/M AF115 Dual Property Disk Process Development[C]// Superalloys. 1980:501-511.","10.11961/mater0203.MGI.20171221.ds.0045","尹海清","摘录","张凯琦","2018-01-08",,,"1614h","760℃",,,,,,,,,,,,,,,,"AF115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100Mpa","4h","1190℃","150mm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2英寸","24%",,"2100℃"
,,,,,"ObjectId(""5b4d1f8be6b1a819a85d8a13"")",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"245.84Mpa",,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,"Carlson D M. P/M AF115 Dual Property Disk Process Development[C]// Superalloys. 1980:501-511.","10.11961/mater0203.MGI.20171221.ds.0045","尹海清","摘录","张凯琦","2018-01-08",,,"1614h","760℃",,,,,,,,,,,,,,,,"AF115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100Mpa","4h","1190℃","150mm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2英寸","34%",,"2100℃"
,,,,,"ObjectId(""5b4d1f90e6b1a819a85d8a15"")",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"246.28Mpa",,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,"Carlson D M. P/M AF115 Dual Property Disk Process Development[C]// Superalloys. 1980:501-511.","10.11961/mater0203.MGI.20171221.ds.0045","尹海清","摘录","张凯琦","2018-01-08",,,"1614h","760℃",,,,,,,,,,,,,,,,"AF115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100Mpa","4h","1190℃","150mm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2英寸","35%",,"2100℃"
,,,,,"ObjectId(""5b4d1f95e6b1a819a85d8a17"")",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"245.05Mpa",,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,"Carlson D M. P/M AF115 Dual Property Disk Process Development[C]// Superalloys. 1980:501-511.","10.11961/mater0203.MGI.20171221.ds.0045","尹海清","摘录","张凯琦","2018-01-08",,,"1614h","760℃",,,,,,,,,,,,,,,,"AF115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100Mpa","4h","1190℃","150mm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2英寸","29%",,"2100℃"
,,,,,"ObjectId(""5b4d1f99e6b1a819a85d8a19"")",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"246.79Mpa",,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,"Carlson D M. P/M AF115 Dual Property Disk Process Development[C]// Superalloys. 1980:501-511.","10.11961/mater0203.MGI.20171221.ds.0045","尹海清","摘录","张凯琦","2018-01-08",,,"1614h","760℃",,,,,,,,,,,,,,,,"AF115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100Mpa","4h","1190℃","150mm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2英寸","38%",,"2100℃"
,,,,,"ObjectId(""5b4d1f9ee6b1a819a85d8a1b"")",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"244.81Mpa",,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,"Carlson D M. P/M AF115 Dual Property Disk Process Development[C]// Superalloys. 1980:501-511.","10.11961/mater0203.MGI.20171221.ds.0045","尹海清","摘录","张凯琦","2018-01-08",,,"1614h","760℃",,,,,,,,,,,,,,,,"AF115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100Mpa","4h","1190℃","150mm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2英寸","28%",,"2100℃"
,,,,,"ObjectId(""5b4d1fa3e6b1a819a85d8a1d"")",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"244.13Mpa",,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,"Carlson D M. P/M AF115 Dual Property Disk Process Development[C]// Superalloys. 1980:501-511.","10.11961/mater0203.MGI.20171221.ds.0045","尹海清","摘录","张凯琦","2018-01-08",,,"1614h","760℃",,,,,,,,,,,,,,,,"AF115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100Mpa","4h","1190℃","150mm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2英寸","26%",,"2100℃"
,,,,,"ObjectId(""5b4d1fc1e6b1a819a85d8a27"")",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"243.23Mpa",,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,"Carlson D M. P/M AF115 Dual Property Disk Process Development[C]// Superalloys. 1980:501-511.","10.11961/mater0203.MGI.20171221.ds.0045","尹海清","摘录","张凯琦","2018-01-08",,,"1614h","760℃",,,,,,,,,,,,,,,,"AF115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100Mpa","4h","1190℃","150mm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2英寸","23%",,"2100℃"
,,,,,"ObjectId(""5b4d1fcfe6b1a819a85d8a2d"")",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"242.31Mpa",,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,"Carlson D M. P/M AF115 Dual Property Disk Process Development[C]// Superalloys. 1980:501-511.","10.11961/mater0203.MGI.20171221.ds.0045","尹海清","摘录","张凯琦","2018-01-08",,,"1614h","760℃",,,,,,,,,,,,,,,,"AF115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100Mpa","4h","1190℃","150mm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2英寸","20%",,"2100℃"
,,,,,"ObjectId(""5b4d1fd4e6b1a819a85d8a2f"")",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"242.99Mpa",,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,"Carlson D M. P/M AF115 Dual Property Disk Process Development[C]// Superalloys. 1980:501-511.","10.11961/mater0203.MGI.20171221.ds.0045","尹海清","摘录","张凯琦","2018-01-08",,,"1614h","760℃",,,,,,,,,,,,,,,,"AF115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100Mpa","4h","1190℃","150mm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2英寸","22%",,"2100℃"
,,,,,"ObjectId(""5b4d1ff1e6b1a819a85d8a3b"")",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"242.75Mpa",,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,"Carlson D M. P/M AF115 Dual Property Disk Process Development[C]// Superalloys. 1980:501-511.","10.11961/mater0203.MGI.20171221.ds.0045","尹海清","摘录","张凯琦","2018-01-08",,,"1614h","760℃",,,,,,,,,,,,,,,,"AF115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100Mpa","4h","1190℃","150mm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2英寸","21%",,"2100℃"
,,,,,"ObjectId(""5b4d2147e6b1a819a85d8abb"")",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"259.75Mpa",,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,"Carlson D M. P/M AF115 Dual Property Disk Process Development[C]// Superalloys. 1980:501-511.","10.11961/mater0203.MGI.20171221.ds.0045","尹海清","摘录","张凯琦","2018-01-08",,,"1614h","760℃",,,,,,,,,,,,,,,,"AF115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100Mpa","4h","1190℃","150mm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3英寸","30%",,"2100℃"
,,,,,"ObjectId(""5b4d215ae6b1a819a85d8ac3"")",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"260.30Mpa",,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,"Carlson D M. P/M AF115 Dual Property Disk Process Development[C]// Superalloys. 1980:501-511.","10.11961/mater0203.MGI.20171221.ds.0045","尹海清","摘录","张凯琦","2018-01-08",,,"1614h","760℃",,,,,,,,,,,,,,,,"AF115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100Mpa","4h","1190℃","150mm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3英寸","30%",,"2090℃"
,,,,,"ObjectId(""5b4d2187e6b1a819a85d8ad3"")",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"261.34Mpa",,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,"Carlson D M. P/M AF115 Dual Property Disk Process Development[C]// Superalloys. 1980:501-511.","10.11961/mater0203.MGI.20171221.ds.0045","尹海清","摘录","张凯琦","2018-01-08",,,"1614h","760℃",,,,,,,,,,,,,,,,"AF115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100Mpa","4h","1190℃","150mm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3英寸","30%",,"2060℃"
,,,,,"ObjectId(""5b4d218ce6b1a819a85d8ad5"")",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"260.64Mpa",,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,"Carlson D M. P/M AF115 Dual Property Disk Process Development[C]// Superalloys. 1980:501-511.","10.11961/mater0203.MGI.20171221.ds.0045","尹海清","摘录","张凯琦","2018-01-08",,,"1614h","760℃",,,,,,,,,,,,,,,,"AF115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100Mpa","4h","1190℃","150mm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3英寸","30%",,"2080℃"
,,,,,"ObjectId(""5b4d2190e6b1a819a85d8ad7"")",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"262.32Mpa",,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,"Carlson D M. P/M AF115 Dual Property Disk Process Development[C]// Superalloys. 1980:501-511.","10.11961/mater0203.MGI.20171221.ds.0045","尹海清","摘录","张凯琦","2018-01-08",,,"1614h","760℃",,,,,,,,,,,,,,,,"AF115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100Mpa","4h","1190℃","150mm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3英寸","30%",,"2020℃"
,,,,,"ObjectId(""5b4d2195e6b1a819a85d8ad9"")",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"261.40Mpa",,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,"Carlson D M. P/M AF115 Dual Property Disk Process Development[C]// Superalloys. 1980:501-511.","10.11961/mater0203.MGI.20171221.ds.0045","尹海清","摘录","张凯琦","2018-01-08",,,"1614h","760℃",,,,,,,,,,,,,,,,"AF115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100Mpa","4h","1190℃","150mm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3英寸","30%",,"2070℃"
,,,,,"ObjectId(""5b4d219ce6b1a819a85d8adb"")",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"262.10Mpa",,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,"Carlson D M. P/M AF115 Dual Property Disk Process Development[C]// Superalloys. 1980:501-511.","10.11961/mater0203.MGI.20171221.ds.0045","尹海清","摘录","张凯琦","2018-01-08",,,"1614h","760℃",,,,,,,,,,,,,,,,"AF115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100Mpa","4h","1190℃","150mm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3英寸","30%",,"2050℃"
,,,,,"ObjectId(""5b4d21a1e6b1a819a85d8add"")",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"262.24Mpa",,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,"Carlson D M. P/M AF115 Dual Property Disk Process Development[C]// Superalloys. 1980:501-511.","10.11961/mater0203.MGI.20171221.ds.0045","尹海清","摘录","张凯琦","2018-01-08",,,"1614h","760℃",,,,,,,,,,,,,,,,"AF115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100Mpa","4h","1190℃","150mm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3英寸","30%",,"2040℃"
,,,,,"ObjectId(""5b4d21a5e6b1a819a85d8adf"")",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"262.26Mpa",,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,"Carlson D M. P/M AF115 Dual Property Disk Process Development[C]// Superalloys. 1980:501-511.","10.11961/mater0203.MGI.20171221.ds.0045","尹海清","摘录","张凯琦","2018-01-08",,,"1614h","760℃",,,,,,,,,,,,,,,,"AF115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100Mpa","4h","1190℃","150mm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3英寸","30%",,"2010℃"
,,,,,"ObjectId(""5b4d21aae6b1a819a85d8ae1"")",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"261.99Mpa",,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,"Carlson D M. P/M AF115 Dual Property Disk Process Development[C]// Superalloys. 1980:501-511.","10.11961/mater0203.MGI.20171221.ds.0045","尹海清","摘录","张凯琦","2018-01-08",,,"1614h","760℃",,,,,,,,,,,,,,,,"AF115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100Mpa","4h","1190℃","150mm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3英寸","30%",,"2000℃"
,,,,,"ObjectId(""5b4d21afe6b1a819a85d8ae3"")",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"246.21Mpa",,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,"Carlson D M. P/M AF115 Dual Property Disk Process Development[C]// Superalloys. 1980:501-511.","10.11961/mater0203.MGI.20171221.ds.0045","尹海清","摘录","张凯琦","2018-01-08",,,"1614h","760℃",,,,,,,,,,,,,,,,"AF115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100Mpa","4h","1190℃","150mm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2英寸","30%",,"2090℃"
,,,,,"ObjectId(""5b4d21b4e6b1a819a85d8ae5"")",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"247.12Mpa",,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,"Carlson D M. P/M AF115 Dual Property Disk Process Development[C]// Superalloys. 1980:501-511.","10.11961/mater0203.MGI.20171221.ds.0045","尹海清","摘录","张凯琦","2018-01-08",,,"1614h","760℃",,,,,,,,,,,,,,,,"AF115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100Mpa","4h","1190℃","150mm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2英寸","30%",,"2070℃"
,,,,,"ObjectId(""5b4d21b9e6b1a819a85d8ae7"")",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"247.46Mpa",,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,"Carlson D M. P/M AF115 Dual Property Disk Process Development[C]// Superalloys. 1980:501-511.","10.11961/mater0203.MGI.20171221.ds.0045","尹海清","摘录","张凯琦","2018-01-08",,,"1614h","760℃",,,,,,,,,,,,,,,,"AF115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100Mpa","4h","1190℃","150mm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2英寸","30%",,"2060℃"
,,,,,"ObjectId(""5b4d21bee6b1a819a85d8ae9"")",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"247.81Mpa",,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,"Carlson D M. P/M AF115 Dual Property Disk Process Development[C]// Superalloys. 1980:501-511.","10.11961/mater0203.MGI.20171221.ds.0045","尹海清","摘录","张凯琦","2018-01-08",,,"1614h","760℃",,,,,,,,,,,,,,,,"AF115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100Mpa","4h","1190℃","150mm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2英寸","30%",,"2050℃"
,,,,,"ObjectId(""5b4d21c3e6b1a819a85d8aeb"")",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"262.38Mpa",,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,"Carlson D M. P/M AF115 Dual Property Disk Process Development[C]// Superalloys. 1980:501-511.","10.11961/mater0203.MGI.20171221.ds.0045","尹海清","摘录","张凯琦","2018-01-08",,,"1614h","760℃",,,,,,,,,,,,,,,,"AF115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100Mpa","4h","1190℃","150mm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3英寸","30%",,"2030℃"
,,,,,"ObjectId(""5b4d21c7e6b1a819a85d8aed"")",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"245.67Mpa",,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,"Carlson D M. P/M AF115 Dual Property Disk Process Development[C]// Superalloys. 1980:501-511.","10.11961/mater0203.MGI.20171221.ds.0045","尹海清","摘录","张凯琦","2018-01-08",,,"1614h","760℃",,,,,,,,,,,,,,,,"AF115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100Mpa","4h","1190℃","150mm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2英寸","30%",,"2100℃"
,,,,,"ObjectId(""5b4d21cce6b1a819a85d8aef"")",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"246.77Mpa",,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,"Carlson D M. P/M AF115 Dual Property Disk Process Development[C]// Superalloys. 1980:501-511.","10.11961/mater0203.MGI.20171221.ds.0045","尹海清","摘录","张凯琦","2018-01-08",,,"1614h","760℃",,,,,,,,,,,,,,,,"AF115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100Mpa","4h","1190℃","150mm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2英寸","30%",,"2080℃"
,,,,,"ObjectId(""5b4d21d6e6b1a819a85d8af1"")",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"190.64Mpa",,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,"Carlson D M. P/M AF115 Dual Property Disk Process Development[C]// Superalloys. 1980:501-511.","10.11961/mater0203.MGI.20171221.ds.0045","尹海清","摘录","张凯琦","2018-01-08",,,"1614h","760℃",,,,,,,,,,,,,,,,"AF115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100Mpa","4h","1190℃","150mm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3英寸","30%",,"2040℃"
,,,,,"ObjectId(""5b4d21dbe6b1a819a85d8af3"")",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"190.58Mpa",,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,"Carlson D M. P/M AF115 Dual Property Disk Process Development[C]// Superalloys. 1980:501-511.","10.11961/mater0203.MGI.20171221.ds.0045","尹海清","摘录","张凯琦","2018-01-08",,,"1614h","760℃",,,,,,,,,,,,,,,,"AF115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100Mpa","4h","1190℃","150mm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3英寸","30%",,"2030℃"
,,,,,"ObjectId(""5b4d21e0e6b1a819a85d8af5"")",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"190.27Mpa",,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,"Carlson D M. P/M AF115 Dual Property Disk Process Development[C]// Superalloys. 1980:501-511.","10.11961/mater0203.MGI.20171221.ds.0045","尹海清","摘录","张凯琦","2018-01-08",,,"1614h","760℃",,,,,,,,,,,,,,,,"AF115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100Mpa","4h","1190℃","150mm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3英寸","30%",,"2050℃"
,,,,,"ObjectId(""5b4d21e5e6b1a819a85d8af7"")",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"248.44Mpa",,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,"Carlson D M. P/M AF115 Dual Property Disk Process Development[C]// Superalloys. 1980:501-511.","10.11961/mater0203.MGI.20171221.ds.0045","尹海清","摘录","张凯琦","2018-01-08",,,"1614h","760℃",,,,,,,,,,,,,,,,"AF115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100Mpa","4h","1190℃","150mm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2英寸","30%",,"2020℃"
