"/加工温度(4h于1080℃（1980℉）","/加工温度(4h于1110℃（2030℉）","/油淬)，试样盘尺寸","/油淬与时效)，试样盘尺寸","/温度","/状态","/空冷)，试样盘尺寸","/组成","_id","Al","B","C","Cb","Co","Cr","Fe","Hf","Mn","Mo","N","Nb","Ni","Re","Si","Ta","Ti","W","Y","Zr","一次时效/温度","一次时效及空冷/时间","二次时效/温度","二次时效及空冷/时间","力学性能/总延伸率A","固溶/时间","固溶/温度","固溶处理油淬/时间","固溶处理油淬/温度","固溶热处理/加热时间","固溶热处理/加热温度","固溶热处理/升温速度","固溶热处理/炉冷时间","固溶热处理/炉冷温度","固溶热处理/第一次保温时间","固溶热处理/第一次保温温度","固溶热处理/第三次保温时间","固溶热处理/第三次保温温度","固溶热处理/第二次保温时间","固溶热处理/第二次保温温度","固溶热处理/第四次保温时间","固溶热处理/第四次保温温度","均匀化处理/时间","均匀化处理/温度","备注","应力破裂测试/力","应力破裂测试/温度","拉伸实验/测试温度","拉伸测试/ 温度","拉伸测试/测试温度","拉伸测试/温度","持久性极限试验/应力","持久性极限试验/时间","持久极限试验/温度","持久测试/应力","持久测试/温度","摘录出处","数据DOI","数据审核者","数据来源方式","数据生产者","数据采集时间","时效/低温时效温度","时效/高温时效温度","时效处理/时间","时效处理/温度","时效处理空冷/时间","时效处理空冷/温度","最小量热等静压制的/试验温度","材料牌号","标准热处理后油淬/时间","棒料拉伸测试/温度","测试温度/温度","测量温度/温度","热处理1/时间","热处理1/温度","热处理2/时间","热处理2/温度","热处理3/时间","热处理3/温度","热处理与测试/保温时间(第一步)","热处理与测试/保温时间(第二步)","热处理与测试/冷却方式(第一步)","热处理与测试/冷却方式(第二步)","热处理与测试/测试温度","热处理与测试/温度(第一步)","热处理与测试/温度(第二步)","热处理工艺/一次空冷温度","热处理工艺/二次空冷温度","热处理工艺/冷却时间","热处理工艺/冷去时间","热处理工艺/炉冷温度","热处理工艺/空冷温度","热挤压/热挤压温度","热等静压制和挤压的/试验温度","热等静压制和锻造的/试验温度","热等静压制的/试验温度","热等静压制的（a）/试验温度","热轧/厚度","热轧/温度","热轧/热轧时间","热轧/热轧温度","焊前热处理/时间","焊前热处理/温度","片料拉伸测试/温度","直径/坯料直径","真空热挤/挤压率","真空热挤/温度","硼含量/体积比浓度","空冷热处理1/时间","空冷热处理1/温度","空冷热处理2/时间","空冷热处理2/温度","空冷热处理3/时间","空冷热处理3/温度","第1步热处理/时间","第1步热处理/温度","第2步热处理/冷却速率","第2步热处理/时间","第2步热处理/温度","第2步热处理/空冷","第3步热处理/时间","第3步热处理/温度","第3步热处理/空冷","第4步热处理/时间","第4步热处理/温度","第一次轧制/温度","第二次轧制/温度","等温锻造/变形量","等温锻造/温度","蠕变断裂测试/拉力","蠕变断裂测试/温度","蠕变测试/时间","蠕变测试/测试温度","蠕变测试/温度","蠕变测试/蠕变应力","蠕变测试/蠕变时间","蠕变试验/应力","蠕变试验/时间","蠕变试验/温度","试样置于高温/放置温度","退火/退火时间","退火/退火温度","重量/铸锭重量","锻造和锻轧的/试验温度"
,,,,,"退火态",,,"ObjectId(""5b4da275e6b1a815d464fba8"")",,,,,,,,,,,,,,,,,,,,,,,,,"39%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"粉末冶金材料及其制品生产新技术新工艺及质量检验新标准实用手册.第四卷","","尹海清","摘录","易善杰","2017-11-21",,,,,,,,"AuAgPt25-6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"退火态",,,"ObjectId(""5b4da27ae6b1a815d464fbaa"")",,,,,,,,,,,,,,,,,,,,,,,,,"26%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"粉末冶金材料及其制品生产新技术新工艺及质量检验新标准实用手册.第四卷","","尹海清","摘录","易善杰","2017-11-21",,,,,,,,"AuNi9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"退火态",,,"ObjectId(""5b4da27fe6b1a815d464fbac"")",,,,,,,,,,,,,,,,,,,,,,,,,"19%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"粉末冶金材料及其制品生产新技术新工艺及质量检验新标准实用手册.第四卷","","尹海清","摘录","易善杰","2017-11-21",,,,,,,,"PdAgCo35-5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"退火态",,,"ObjectId(""5b4da284e6b1a815d464fbae"")",,,,,,,,,,,,,,,,,,,,,,,,,"25-27%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"粉末冶金材料及其制品生产新技术新工艺及质量检验新标准实用手册.第四卷","","尹海清","摘录","易善杰","2017-11-21",,,,,,,,"PtIr10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"硬态",,,"ObjectId(""5b4da289e6b1a815d464fbb0"")",,,,,,,,,,,,,,,,,,,,,,,,,"3-5%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"粉末冶金材料及其制品生产新技术新工艺及质量检验新标准实用手册.第四卷","","尹海清","摘录","易善杰","2017-11-21",,,,,,,,"Ag",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"硬态",,,"ObjectId(""5b4da28ee6b1a815d464fbb2"")",,,,,,,,,,,,,,,,,,,,,,,,,"4%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"粉末冶金材料及其制品生产新技术新工艺及质量检验新标准实用手册.第四卷","","尹海清","摘录","易善杰","2017-11-21",,,,,,,,"AgCu12.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"退火态",,,"ObjectId(""5b4da293e6b1a815d464fbb4"")",,,,,,,,,,,,,,,,,,,,,,,,,"12-23%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"粉末冶金材料及其制品生产新技术新工艺及质量检验新标准实用手册.第四卷","","尹海清","摘录","易善杰","2017-11-21",,,,,,,,"PtIr17.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"硬态",,,"ObjectId(""5b4da298e6b1a815d464fbb6"")",,,,,,,,,,,,,,,,,,,,,,,,,"1-3%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"粉末冶金材料及其制品生产新技术新工艺及质量检验新标准实用手册.第四卷","","尹海清","摘录","易善杰","2017-11-21",,,,,,,,"AgPd20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"硬态",,,"ObjectId(""5b4da2a1e6b1a815d464fbb8"")",,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"粉末冶金材料及其制品生产新技术新工艺及质量检验新标准实用手册.第四卷","","尹海清","摘录","易善杰","2017-11-21",,,,,,,,"AuAgCu25-6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"硬态",,,"ObjectId(""5b4da2a6e6b1a815d464fbba"")",,,,,,,,,,,,,,,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"粉末冶金材料及其制品生产新技术新工艺及质量检验新标准实用手册.第四卷","","尹海清","摘录","易善杰","2017-11-21",,,,,,,,"Au",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"退火态",,,"ObjectId(""5b4da2abe6b1a815d464fbbc"")",,,,,,,,,,,,,,,,,,,,,,,,,"35-40%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"粉末冶金材料及其制品生产新技术新工艺及质量检验新标准实用手册.第四卷","","尹海清","摘录","易善杰","2017-11-21",,,,,,,,"AgPd20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"退火态",,,"ObjectId(""5b4da2b0e6b1a815d464fbbe"")",,,,,,,,,,,,,,,,,,,,,,,,,"41%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"粉末冶金材料及其制品生产新技术新工艺及质量检验新标准实用手册.第四卷","","尹海清","摘录","易善杰","2017-11-21",,,,,,,,"AgCu7-5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"硬态",,,"ObjectId(""5b4da2b5e6b1a815d464fbc0"")",,,,,,,,,,,,,,,,,,,,,,,,,"3-5",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"粉末冶金材料及其制品生产新技术新工艺及质量检验新标准实用手册.第四卷","","尹海清","摘录","易善杰","2017-11-21",,,,,,,,"Ag",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"退火态",,,"ObjectId(""5b4da2bae6b1a815d464fbc2"")",,,,,,,,,,,,,,,,,,,,,,,,,"30",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"粉末冶金材料及其制品生产新技术新工艺及质量检验新标准实用手册.第四卷","","尹海清","摘录","易善杰","2017-11-21",,,,,,,,"PdIr10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"退火态",,,"ObjectId(""5b4da2bfe6b1a815d464fbc4"")",,,,,,,,,,,,,,,,,,,,,,,,,"35%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"粉末冶金材料及其制品生产新技术新工艺及质量检验新标准实用手册.第四卷","","尹海清","摘录","易善杰","2017-11-21",,,,,,,,"AgCu10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"硬态",,,"ObjectId(""5b4da2c3e6b1a815d464fbc6"")",,,,,,,,,,,,,,,,,,,,,,,,,"1.6",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"粉末冶金材料及其制品生产新技术新工艺及质量检验新标准实用手册.第四卷","","尹海清","摘录","易善杰","2017-11-21",,,,,,,,"AgCuNiAl20-2-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"退火态",,,"ObjectId(""5b4da2c8e6b1a815d464fbc8"")",,,,,,,,,,,,,,,,,,,,,,,,,"38%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"粉末冶金材料及其制品生产新技术新工艺及质量检验新标准实用手册.第四卷","","尹海清","摘录","易善杰","2017-11-21",,,,,,,,"AgCu12.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"硬态",,,"ObjectId(""5b4da2cde6b1a815d464fbca"")",,,,,,,,,,,,,,,,,,,,,,,,,"1-3",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"粉末冶金材料及其制品生产新技术新工艺及质量检验新标准实用手册.第四卷","","尹海清","摘录","易善杰","2017-11-21",,,,,,,,"AgPd20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"硬态",,,"ObjectId(""5b4da2d2e6b1a815d464fbcc"")",,,,,,,,,,,,,,,,,,,,,,,,,"2.5",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"粉末冶金材料及其制品生产新技术新工艺及质量检验新标准实用手册.第四卷","","尹海清","摘录","易善杰","2017-11-21",,,,,,,,"PtIr10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"硬态",,,"ObjectId(""5b4da2d7e6b1a815d464fbce"")",,,,,,,,,,,,,,,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"粉末冶金材料及其制品生产新技术新工艺及质量检验新标准实用手册.第四卷","","尹海清","摘录","易善杰","2017-11-21",,,,,,,,"AgCu10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"退火态",,,"ObjectId(""5b4da2dce6b1a815d464fbd0"")",,,,,,,,,,,,,,,,,,,,,,,,,"43-50%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"粉末冶金材料及其制品生产新技术新工艺及质量检验新标准实用手册.第四卷","","尹海清","摘录","易善杰","2017-11-21",,,,,,,,"Ag",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"硬态",,,"ObjectId(""5b4da2e1e6b1a815d464fbd2"")",,,,,,,,,,,,,,,,,,,,,,,,,"1-3",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"粉末冶金材料及其制品生产新技术新工艺及质量检验新标准实用手册.第四卷","","尹海清","摘录","易善杰","2017-11-21",,,,,,,,"Pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"硬态",,,"ObjectId(""5b4da2e6e6b1a815d464fbd4"")",,,,,,,,,,,,,,,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"粉末冶金材料及其制品生产新技术新工艺及质量检验新标准实用手册.第四卷","","尹海清","摘录","易善杰","2017-11-21",,,,,,,,"AgCu12.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"退火态",,,"ObjectId(""5b4da2f0e6b1a815d464fbd6"")",,,,,,,,,,,,,,,,,,,,,,,,,"39-45",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"粉末冶金材料及其制品生产新技术新工艺及质量检验新标准实用手册.第四卷","","尹海清","摘录","易善杰","2017-11-21",,,,,,,,"Au",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"退火态",,,"ObjectId(""5b4da2f5e6b1a815d464fbd8"")",,,,,,,,,,,,,,,,,,,,,,,,,"30-40",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"粉末冶金材料及其制品生产新技术新工艺及质量检验新标准实用手册.第四卷","","尹海清","摘录","易善杰","2017-11-21",,,,,,,,"Pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"退火态",,,"ObjectId(""5b4da2fae6b1a815d464fbda"")",,,,,,,,,,,,,,,,,,,,,,,,,"43-50",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"粉末冶金材料及其制品生产新技术新工艺及质量检验新标准实用手册.第四卷","","尹海清","摘录","易善杰","2017-11-21",,,,,,,,"Ag",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"硬态",,,"ObjectId(""5b4da2fee6b1a815d464fbdc"")",,,,,,,,,,,,,,,,,,,,,,,,,"1-2%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"粉末冶金材料及其制品生产新技术新工艺及质量检验新标准实用手册.第四卷","","尹海清","摘录","易善杰","2017-11-21",,,,,,,,"AuAgNiCu22-3-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"退火态",,,"ObjectId(""5b4da303e6b1a815d464fbde"")",,,,,,,,,,,,,,,,,,,,,,,,,"26",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"粉末冶金材料及其制品生产新技术新工艺及质量检验新标准实用手册.第四卷","","尹海清","摘录","易善杰","2017-11-21",,,,,,,,"AuNi9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"退火态",,,"ObjectId(""5b4da308e6b1a815d464fbe0"")",,,,,,,,,,,,,,,,,,,,,,,,,"21",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"粉末冶金材料及其制品生产新技术新工艺及质量检验新标准实用手册.第四卷","","尹海清","摘录","易善杰","2017-11-21",,,,,,,,"AuNiCu10-15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"退火态",,,"ObjectId(""5b4da30de6b1a815d464fbe2"")",,,,,,,,,,,,,,,,,,,,,,,,,"35",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"粉末冶金材料及其制品生产新技术新工艺及质量检验新标准实用手册.第四卷","","尹海清","摘录","易善杰","2017-11-21",,,,,,,,"AgCu10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"退火态",,,"ObjectId(""5b4da312e6b1a815d464fbe4"")",,,,,,,,,,,,,,,,,,,,,,,,,"25-27",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"粉末冶金材料及其制品生产新技术新工艺及质量检验新标准实用手册.第四卷","","尹海清","摘录","易善杰","2017-11-21",,,,,,,,"PtIr10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"退火态",,,"ObjectId(""5b4da317e6b1a815d464fbe6"")",,,,,,,,,,,,,,,,,,,,,,,,,"38",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"粉末冶金材料及其制品生产新技术新工艺及质量检验新标准实用手册.第四卷","","尹海清","摘录","易善杰","2017-11-21",,,,,,,,"AgCu12.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"硬态",,,"ObjectId(""5b4da31ce6b1a815d464fbe8"")",,,,,,,,,,,,,,,,,,,,,,,,,"1-2%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"粉末冶金材料及其制品生产新技术新工艺及质量检验新标准实用手册.第四卷","","尹海清","摘录","易善杰","2017-11-21",,,,,,,,"AuCuAgZn17-7-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"硬态",,,"ObjectId(""5b4da321e6b1a815d464fbea"")",,,,,,,,,,,,,,,,,,,,,,,,,"2-10%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"粉末冶金材料及其制品生产新技术新工艺及质量检验新标准实用手册.第四卷","","尹海清","摘录","易善杰","2017-11-21",,,,,,,,"AuCuPtAgZn14.5-8.5-4.5-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"退火态",,,"ObjectId(""5b4da325e6b1a815d464fbec"")",,,,,,,,,,,,,,,,,,,,,,,,,"29-34",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"粉末冶金材料及其制品生产新技术新工艺及质量检验新标准实用手册.第四卷","","尹海清","摘录","易善杰","2017-11-21",,,,,,,,"Pd",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"退火态",,,"ObjectId(""5b4da32be6b1a815d464fbee"")",,,,,,,,,,,,,,,,,,,,,,,,,"35-40",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"粉末冶金材料及其制品生产新技术新工艺及质量检验新标准实用手册.第四卷","","尹海清","摘录","易善杰","2017-11-21",,,,,,,,"AgPd20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"退火态",,,"ObjectId(""5b4da330e6b1a815d464fbf0"")",,,,,,,,,,,,,,,,,,,,,,,,,"25.3",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"粉末冶金材料及其制品生产新技术新工艺及质量检验新标准实用手册.第四卷","","尹海清","摘录","易善杰","2017-11-21",,,,,,,,"AuAg40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"退火态",,,"ObjectId(""5b4da334e6b1a815d464fbf2"")",,,,,,,,,,,,,,,,,,,,,,,,,"39",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"粉末冶金材料及其制品生产新技术新工艺及质量检验新标准实用手册.第四卷","","尹海清","摘录","易善杰","2017-11-21",,,,,,,,"AuAgCu25-6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"硬态",,,"ObjectId(""5b4da33ee6b1a815d464fbf4"")",,,,,,,,,,,,,,,,,,,,,,,,,"0.5-1%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"粉末冶金材料及其制品生产新技术新工艺及质量检验新标准实用手册.第四卷","","尹海清","摘录","易善杰","2017-11-21",,,,,,,,"PtIr17.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"退火态",,,"ObjectId(""5b4da343e6b1a815d464fbf6"")",,,,,,,,,,,,,,,,,,,,,,,,,"25-27%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"粉末冶金材料及其制品生产新技术新工艺及质量检验新标准实用手册.第四卷","","尹海清","摘录","易善杰","2017-11-21",,,,,,,,"PtIr10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"退火态",,,"ObjectId(""5b4da348e6b1a815d464fbf8"")",,,,,,,,,,,,,,,,,,,,,,,,,"17-25%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"粉末冶金材料及其制品生产新技术新工艺及质量检验新标准实用手册.第四卷","","尹海清","摘录","易善杰","2017-11-21",,,,,,,,"AuAgCU20-30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"退火态",,,"ObjectId(""5b4da34de6b1a815d464fbfa"")",,,,,,,,,,,,,,,,,,,,,,,,,"20-25%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"粉末冶金材料及其制品生产新技术新工艺及质量检验新标准实用手册.第四卷","","尹海清","摘录","易善杰","2017-11-21",,,,,,,,"AuCuPtAgZn14.5-8.5-4.5-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"硬态",,,"ObjectId(""5b4da352e6b1a815d464fbfc"")",,,,,,,,,,,,,,,,,,,,,,,,,"1-2%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"粉末冶金材料及其制品生产新技术新工艺及质量检验新标准实用手册.第四卷","","尹海清","摘录","易善杰","2017-11-21",,,,,,,,"AuCuNiZn18-1.8-0.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"退火态",,,"ObjectId(""5b4da357e6b1a815d464fbfe"")",,,,,,,,,,,,,,,,,,,,,,,,,"15-20%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"粉末冶金材料及其制品生产新技术新工艺及质量检验新标准实用手册.第四卷","","尹海清","摘录","易善杰","2017-11-21",,,,,,,,"AuCuPtNi14-10-5-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"退火态",,,"ObjectId(""5b4da35ce6b1a815d464fc00"")",,,,,,,,,,,,,,,,,,,,,,,,,"19%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"粉末冶金材料及其制品生产新技术新工艺及质量检验新标准实用手册.第四卷","","尹海清","摘录","易善杰","2017-11-21",,,,,,,,"PdAgCo35-5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"退火态",,,"ObjectId(""5b4da361e6b1a815d464fc02"")",,,,,,,,,,,,,,,,,,,,,,,,,"18.9%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"粉末冶金材料及其制品生产新技术新工艺及质量检验新标准实用手册.第四卷","","尹海清","摘录","易善杰","2017-11-21",,,,,,,,"AuNiIn9-8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"退火态",,,"ObjectId(""5b4da366e6b1a815d464fc04"")",,,,,,,,,,,,,,,,,,,,,,,,,"20-36%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"粉末冶金材料及其制品生产新技术新工艺及质量检验新标准实用手册.第四卷","","尹海清","摘录","易善杰","2017-11-21",,,,,,,,"PdAgCuAuPtZn30-14-10-10-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"退火态",,,"ObjectId(""5b4da36be6b1a815d464fc06"")",,,,,,,,,,,,,,,,,,,,,,,,,"20%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"粉末冶金材料及其制品生产新技术新工艺及质量检验新标准实用手册.第四卷","","尹海清","摘录","易善杰","2017-11-21",,,,,,,,"AuNiGd9-0.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
